Name, Imax, %normal, %emergency, kW, kvar, NumCustomers, TotalCustomers, NumPhases, kVBase
Line.S_MDV201_HN_2_939_B14991-1B0,    23.4622,     5.87,     3.91,    5.06913,    1.93542, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_939_B14991-1B1,    23.4622,     5.87,     3.91,    5.06913,    1.93542, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_939_B14991-1B2,    23.4622,     5.87,     3.91,    5.06913,    1.93542, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_939_B14991-1B3,    23.4622,     5.87,     3.91,    5.06913,    1.93542, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_827_A14873-1A0,    19.4669,     4.87,     3.24,    4.28609,    1.78086, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_827_A14873-1A1,    19.4669,     4.87,     3.24,    4.28609,    1.78086, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_827_A14873-1A2,    19.4669,     4.87,     3.24,    4.28609,    1.78086, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_066_ABC14832-1A0,    6.65839,     1.66,     1.11,    1.48028,   0.615292, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_183_ABC62261-1A0,    22.2257,     5.56,     3.70,    4.88541,     2.0297, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_183_ABC62261-1A1,    22.2257,     5.56,     3.70,    4.88541,     2.0297, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_933_B6571-1B0,    24.4796,     6.12,     4.08,    5.27949,    2.01568, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_933_B6571-1B1,    24.4796,     6.12,     4.08,    5.27949,    2.01568, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_933_B6571-1B2,    24.4796,     6.12,     4.08,    5.27949,    2.01568, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_653_A14878-1A0,    16.9713,     4.24,     2.83,    3.74637,    1.55673, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_653_A14878-1A1,    16.9713,     4.24,     2.83,    3.74637,    1.55673, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_653_A14878-1A2,    16.9713,     4.24,     2.83,    3.74637,    1.55673, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_653_A14878-1A3,    16.9713,     4.24,     2.83,    3.74637,    1.55673, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_085_ABC38388-1B0,    27.5032,     6.88,     4.58,    6.08535,    2.32324, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_085_ABC38388-1B1,    27.5032,     6.88,     4.58,    6.08535,    2.32324, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_085_ABC38388-1B2,    27.5032,     6.88,     4.58,    6.08535,    2.32324, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_247_ABC44582-1B0,    20.5729,     5.14,     3.43,    4.61033,    1.76041, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_247_ABC44582-1B1,    20.5729,     5.14,     3.43,    4.61033,    1.76041, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_695_B46387-1B0,    24.8745,     6.22,     4.15,    5.54336,    2.11647, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_695_B46387-1B1,    24.8745,     6.22,     4.15,    5.54336,    2.11647, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_218_B8204-1B0,    11.5466,     2.89,     1.92,     2.5195,   0.962229, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_925_A28283-1A0,    8.98646,     2.25,     1.50,    1.97108,   0.819237, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_925_A28283-1A1,    8.98646,     2.25,     1.50,    1.97108,   0.819237, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_647_A28231-1A0,    22.7377,     5.68,     3.79,    5.01764,    2.08461, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_647_A28231-1A1,    22.7377,     5.68,     3.79,    5.01764,    2.08461, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_306_ABC28286-1C0,    22.5183,     5.63,     3.75,    5.01719,    1.98129, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_306_ABC28286-1C1,    22.5183,     5.63,     3.75,    5.01719,    1.98129, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_001_B14990-1B0,    17.0284,     4.26,     2.84,    3.72908,    1.42401, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_001_B14990-1B1,    17.0284,     4.26,     2.84,    3.72908,    1.42401, 1, 1, 1, 0.24 
Line.S_MDV201_8146ELB-1A0,    25.4801,     6.37,     4.25,     5.5515,    2.30619, 1, 1, 1, 0.24 
Line.S_MDV201_8146ELB-1A1,    25.4801,     6.37,     4.25,     5.5515,    2.30619, 1, 1, 1, 0.24 
Line.S_MDV201_8146ELB-1A2,    25.4801,     6.37,     4.25,     5.5515,    2.30619, 1, 1, 1, 0.24 
Line.S_MDV201_8146ELB-1A3,    25.4801,     6.37,     4.25,     5.5515,    2.30619, 1, 1, 1, 0.24 
Line.S_MDV201_HN_21011_B1144229-1B0,    26.9455,     6.74,     4.49,    6.03534,     2.3042, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_120_A28281-1A0,    10.3129,     2.58,     1.72,    2.26387,   0.940888, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_120_A28281-1A1,    10.3129,     2.58,     1.72,    2.26387,   0.940888, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_120_A28281-1A2,    10.3129,     2.58,     1.72,    2.26387,   0.940888, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_918_A56770-1A0,    30.7409,     7.69,     5.12,     6.7069,    2.78571, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_918_A56770-1A1,    30.7409,     7.69,     5.12,     6.7069,    2.78571, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_918_A56770-1A2,    30.7409,     7.69,     5.12,     6.7069,    2.78571, 1, 1, 1, 0.24 
Line.S_MDV201_8102ELB-1A0,    28.6701,     7.17,     4.78,    6.23635,    2.59043, 1, 1, 1, 0.24 
Line.S_MDV201_8102ELB-1A1,    28.6701,     7.17,     4.78,    6.23635,    2.59043, 1, 1, 1, 0.24 
Line.S_MDV201_8102ELB-1A2,    28.6701,     7.17,     4.78,    6.23635,    2.59043, 1, 1, 1, 0.24 
Line.S_MDV201_8102ELB-1A3,    28.6701,     7.17,     4.78,    6.23635,    2.59043, 1, 1, 1, 0.24 
Line.S_MDV201_8145ELB-1A0,    31.2789,     7.82,     5.21,    6.79597,    2.82264, 1, 1, 1, 0.24 
Line.S_MDV201_8145ELB-1A1,    31.2789,     7.82,     5.21,    6.79597,    2.82264, 1, 1, 1, 0.24 
Line.S_MDV201_8145ELB-1A2,    31.2789,     7.82,     5.21,    6.79597,    2.82264, 1, 1, 1, 0.24 
Line.S_MDV201_8145ELB-1A3,    31.2789,     7.82,     5.21,    6.79597,    2.82264, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_913_A15010-1A0,      12.75,     3.19,     2.12,    2.80882,    1.16729, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_913_A15010-1A1,      12.75,     3.19,     2.12,    2.80882,    1.16729, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_806_B39622-1B0,    27.4773,     6.87,     4.58,    6.05715,    2.31247, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_806_B39622-1B1,    27.4773,     6.87,     4.58,    6.05715,    2.31247, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_806_B39622-1B2,    27.4773,     6.87,     4.58,    6.05715,    2.31247, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_641_AC14893-1A0,    59.3875,    14.85,     9.90,    13.0746,    5.42585, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_419_A827-1A0,    17.6973,     4.42,     2.95,     3.9565,    1.64402, 1, 1, 1, 0.24 
Line.S_MDV201_HN_21026_B69647-1B0,    28.8916,     7.22,     4.82,    6.32357,    2.41409, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_410_A819-1A0,    21.7604,     5.44,     3.63,    4.81427,    2.00018, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_410_A819-1A1,    21.7604,     5.44,     3.63,    4.81427,    2.00018, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_410_A819-1A2,    21.7604,     5.44,     3.63,    4.81427,    2.00018, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_869_C58437-1C0,    36.2814,     9.07,     6.05,    7.98718,    3.15298, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_507_ABC6580-1A0,    20.8029,     5.20,     3.47,    4.56527,    1.89677, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_507_ABC6580-1A1,    20.8029,     5.20,     3.47,    4.56527,    1.89677, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_159_A69461-1A0,    13.0282,     3.26,     2.17,    2.86436,    1.19036, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_903_C28273-1C0,     25.025,     6.26,     4.17,    5.62244,    2.22017, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_903_C28273-1C1,     25.025,     6.26,     4.17,    5.62244,    2.22017, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_903_C28273-1C2,     25.025,     6.26,     4.17,    5.62244,    2.22017, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_800_B850-1B0,    26.5186,     6.63,     4.42,    5.85373,    2.23486, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_800_B850-1B1,    26.5186,     6.63,     4.42,    5.85373,    2.23486, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_800_B850-1B2,    26.5186,     6.63,     4.42,    5.85373,    2.23486, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_635_AC63666-1A0,    23.8972,     5.97,     3.98,    5.22419,    2.17033, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_635_AC63666-1A1,    23.8972,     5.97,     3.98,    5.22419,    2.17033, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_635_AC63666-1A2,    23.8972,     5.97,     3.98,    5.22419,    2.17033, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_635_AC63666-1A3,    23.8972,     5.97,     3.98,    5.22419,    2.17033, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_451_B52514-1B0,    22.7545,     5.69,     3.79,    4.97277,    1.89867, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_451_B52514-1B1,    22.7545,     5.69,     3.79,    4.97277,    1.89867, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_451_B52514-1B2,    22.7545,     5.69,     3.79,    4.97277,    1.89867, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_451_B52514-1B3,    22.7545,     5.69,     3.79,    4.97277,    1.89867, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_919_A56782-1A0,    25.7782,     6.44,     4.30,    5.63024,    2.33888, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_919_A56782-1A1,    25.7782,     6.44,     4.30,    5.63024,    2.33888, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_463_C62234-1C0,    28.4603,     7.12,     4.74,    6.29415,    2.48516, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_463_C62234-1C1,    28.4603,     7.12,     4.74,    6.29415,    2.48516, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_463_C62234-1C2,    28.4603,     7.12,     4.74,    6.29415,    2.48516, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_053_A63763-1A0,    1.68747,     0.42,     0.28,   0.374042,   0.155492, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_281_A8186-1A0,    16.0597,     4.01,     2.68,    3.53408,    1.46855, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_281_A8186-1A1,    16.0597,     4.01,     2.68,    3.53408,    1.46855, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_890_B52521-1B0,    19.2364,     4.81,     3.21,    4.18841,    1.59932, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_890_B52521-1B1,    19.2364,     4.81,     3.21,    4.18841,    1.59932, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_890_B52521-1B2,    19.2364,     4.81,     3.21,    4.18841,    1.59932, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_890_B52521-1B3,    19.2364,     4.81,     3.21,    4.18841,    1.59932, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_890_B52521-1B4,    19.2364,     4.81,     3.21,    4.18841,    1.59932, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_629_C28229-1C0,    20.3872,     5.10,     3.40,    4.57934,    1.80849, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_629_C28229-1C1,    20.3872,     5.10,     3.40,    4.57934,    1.80849, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_629_C28229-1C2,    20.3872,     5.10,     3.40,    4.57934,    1.80849, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_078_C28275-1C0,    14.6559,     3.66,     2.44,    3.30448,    1.30521, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_078_C28275-1C1,    14.6559,     3.66,     2.44,    3.30448,    1.30521, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_078_C28275-1C2,    14.6559,     3.66,     2.44,    3.30448,    1.30521, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_351_ABC69616-1A0,    17.2987,     4.32,     2.88,    3.79519,    1.57699, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_026_A39597-1A0,    19.1474,     4.79,     3.19,    4.16732,    1.73151, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_026_A39597-1A1,    19.1474,     4.79,     3.19,    4.16732,    1.73151, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_026_A39597-1A2,    19.1474,     4.79,     3.19,    4.16732,    1.73151, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_678_A56764-1A0,    24.9069,     6.23,     4.15,    5.43327,    2.25711, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_678_A56764-1A1,    24.9069,     6.23,     4.15,    5.43327,    2.25711, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_678_A56764-1A2,    24.9069,     6.23,     4.15,    5.43327,    2.25711, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_678_A56764-1A3,    24.9069,     6.23,     4.15,    5.43327,    2.25711, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_923_A56785-1A0,    31.0778,     7.77,     5.18,    6.76904,    2.81148, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_923_A56785-1A1,    31.0778,     7.77,     5.18,    6.76904,    2.81148, 1, 1, 1, 0.24 
Line.S_MDV201_HN_21038_AB28191-1A0,    1.96579,     0.49,     0.33,   0.436745,   0.181558, 0, 0, 1, 0.24 
Line.S_MDV201_HN_21038_AB28191-1B0,    9.67483,     2.42,     1.61,     2.1691,   0.828454, 2, 2, 1, 0.24 
Line.S_MDV201_DA_8_149_ABC56778-1A0,    14.8352,     3.71,     2.47,    3.26048,    1.35491, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_875_C63670-1C0,    9.77897,     2.44,     1.63,    2.19616,   0.867551, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_875_C63670-1C1,    9.77897,     2.44,     1.63,    2.19616,   0.867551, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_623_C14865-1C0,    25.3452,     6.34,     4.22,    5.67977,    2.24279, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_623_C14865-1C1,    25.3452,     6.34,     4.22,    5.67977,    2.24279, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_216_C44581-1C0,     18.524,     4.63,     3.09,    4.11621,    1.62566, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_216_C44581-1C1,     18.524,     4.63,     3.09,    4.11621,    1.62566, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_216_C44581-1C2,     18.524,     4.63,     3.09,    4.11621,    1.62566, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_434_ABC63645-1B0,    21.5331,     5.38,     3.59,    4.83337,    1.84554, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_434_ABC63645-1B1,    21.5331,     5.38,     3.59,    4.83337,    1.84554, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_166_C33824-1C0,    16.1508,     4.04,     2.69,     3.5967,    1.42057, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_166_C33824-1C1,    16.1508,     4.04,     2.69,     3.5967,    1.42057, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_101_ABC69487-1A0,    26.7873,     6.70,     4.46,    5.79863,    2.40873, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_101_ABC69487-1A1,    26.7873,     6.70,     4.46,    5.79863,    2.40873, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_101_ABC69487-1A2,    26.7873,     6.70,     4.46,    5.79863,    2.40873, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_101_ABC69487-1A3,    26.7873,     6.70,     4.46,    5.79863,    2.40873, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_101_ABC69487-1A4,    26.7873,     6.70,     4.46,    5.79863,    2.40873, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_391_A8120-1A0,    37.3216,     9.33,     6.22,     8.1743,    3.39452, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_391_A8120-1A1,    37.3216,     9.33,     6.22,     8.1743,    3.39452, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_391_A8120-1A2,    37.3216,     9.33,     6.22,     8.1743,    3.39452, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_869_C830-1C0,    45.6084,    11.40,     7.60,    10.0052,    3.94861, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_869_C830-1C1,    45.6084,    11.40,     7.60,    10.0052,    3.94861, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_869_C830-1C2,    45.6084,    11.40,     7.60,    10.0052,    3.94861, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_721_C14850-1C0,     23.476,     5.87,     3.91,    5.29572,    2.09125, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_140_ABC8124-1C0,    18.6955,     4.67,     3.12,    4.20222,    1.65963, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_540_C8108-1C0,    17.2263,     4.31,     2.87,    3.85178,    1.52128, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_540_C8108-1C1,    17.2263,     4.31,     2.87,    3.85178,    1.52128, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_540_C8108-1C2,    17.2263,     4.31,     2.87,    3.85178,    1.52128, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_540_C8108-1C3,    17.2263,     4.31,     2.87,    3.85178,    1.52128, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_421_A808-1A0,    28.3381,     7.08,     4.72,    6.32331,    2.62664, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_088_ABC8164-1C0,    27.6506,     6.91,     4.61,    6.11301,    2.41369, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_088_ABC8164-1C1,    27.6506,     6.91,     4.61,    6.11301,    2.41369, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_088_ABC8164-1C2,    27.6506,     6.91,     4.61,    6.11301,    2.41369, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_088_ABC8164-1C3,    27.6506,     6.91,     4.61,    6.11301,    2.41369, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_860_B39603-1B0,    26.8597,     6.71,     4.48,    5.88495,    2.24675, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_860_B39603-1B1,    26.8597,     6.71,     4.48,    5.88495,    2.24675, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_860_B39603-1B2,    26.8597,     6.71,     4.48,    5.88495,    2.24675, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_713_A63679-1A0,    23.1626,     5.79,     3.86,    5.11528,    2.12515, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_713_A63679-1A1,    23.1626,     5.79,     3.86,    5.11528,    2.12515, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_428_B812-1B0,    19.2372,     4.81,     3.21,    4.28519,     1.6363, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_428_B812-1B1,    19.2372,     4.81,     3.21,    4.28519,     1.6363, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_428_B812-1B2,    19.2372,     4.81,     3.21,    4.28519,     1.6363, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_428_B812-1B3,    19.2372,     4.81,     3.21,    4.28519,     1.6363, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_692_B88660-1B0,     23.312,     5.83,     3.89,    5.16277,    1.97122, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_692_B88660-1B1,     23.312,     5.83,     3.89,    5.16277,    1.97122, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_692_B88660-1B2,     23.312,     5.83,     3.89,    5.16277,    1.97122, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_692_B88660-1B3,     23.312,     5.83,     3.89,    5.16277,    1.97122, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_692_B88660-1B4,     23.312,     5.83,     3.89,    5.16277,    1.97122, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_167_C14979-1C0,    18.3171,     4.58,     3.05,    4.07528,     1.6095, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_167_C14979-1C1,    18.3171,     4.58,     3.05,    4.07528,     1.6095, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_674_A6597-1A0,    26.7461,     6.69,     4.46,    5.81672,    2.41626, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_674_A6597-1A1,    26.7461,     6.69,     4.46,    5.81672,    2.41626, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_674_A6597-1A2,    26.7461,     6.69,     4.46,    5.81672,    2.41626, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_969_A63709-1A0,    30.8637,     7.72,     5.14,    6.79284,    2.82142, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_969_A63709-1A1,    30.8637,     7.72,     5.14,    6.79284,    2.82142, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_853_B39587-1B0,    19.9558,     4.99,     3.33,    4.34603,    1.65948, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_853_B39587-1B1,    19.9558,     4.99,     3.33,    4.34603,    1.65948, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_853_B39587-1B2,    19.9558,     4.99,     3.33,    4.34603,    1.65948, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_707_C52530-1C0,    21.7497,     5.44,     3.62,    4.88136,     1.9277, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_707_C52530-1C1,    21.7497,     5.44,     3.62,    4.88136,     1.9277, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_151_C14833-1C0,    15.5444,     3.89,     2.59,    3.48338,    1.37584, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_151_C14833-1C1,    15.5444,     3.89,     2.59,    3.48338,    1.37584, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_151_C14833-1C2,    15.5444,     3.89,     2.59,    3.48338,    1.37584, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_151_C14833-1C3,    15.5444,     3.89,     2.59,    3.48338,    1.37584, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_409_A820-1A0,    17.8407,     4.46,     2.97,    3.97124,    1.65013, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_409_A820-1A1,    17.8407,     4.46,     2.97,    3.97124,    1.65013, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_732_C74453-1C0,      23.62,     5.91,     3.94,    5.16805,    2.04078, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_732_C74453-1C1,      23.62,     5.91,     3.94,    5.16805,    2.04078, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_732_C74453-1C2,      23.62,     5.91,     3.94,    5.16805,    2.04078, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_732_C74453-1C3,      23.62,     5.91,     3.94,    5.16805,    2.04078, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_847_B14853-1B0,    19.8726,     4.97,     3.31,    4.33156,    1.65396, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_847_B14853-1B1,    19.8726,     4.97,     3.31,    4.33156,    1.65396, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_847_B14853-1B2,    19.8726,     4.97,     3.31,    4.33156,    1.65396, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_681_A28225-1A0,    31.9629,     7.99,     5.33,    7.00606,    2.90987, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_681_A28225-1A1,    31.9629,     7.99,     5.33,    7.00606,    2.90987, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_681_A28225-1A2,    31.9629,     7.99,     5.33,    7.00606,    2.90987, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_681_A28225-1A3,    31.9629,     7.99,     5.33,    7.00606,    2.90987, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_108_A39577-1A0,    21.5913,     5.40,     3.60,    4.70917,    1.95651, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_108_A39577-1A1,    21.5913,     5.40,     3.60,    4.70917,    1.95651, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_539_C8098-1C0,    16.0921,     4.02,     2.68,    3.60791,    1.42501, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_539_C8098-1C1,    16.0921,     4.02,     2.68,    3.60791,    1.42501, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_539_C8098-1C2,    16.0921,     4.02,     2.68,    3.60791,    1.42501, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_418_A835-1A0,    19.0084,     4.75,     3.17,    4.23138,    1.75816, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_418_A835-1A1,    19.0084,     4.75,     3.17,    4.23138,    1.75816, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_810_C58435-1C0,    39.3867,     9.85,     6.56,    8.69127,    3.43065, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_072_A8187-1A0,    18.6869,     4.67,     3.11,    4.10357,    1.70506, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_072_A8187-1A1,    18.6869,     4.67,     3.11,    4.10357,    1.70506, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_410_A8131-1A0,    5.92735,     1.48,     0.99,    1.31152,   0.545153, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_410_A8131-1A1,    5.92735,     1.48,     0.99,    1.31152,   0.545153, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_410_A8131-1A2,    5.92735,     1.48,     0.99,    1.31152,   0.545153, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_953_B14996-1B0,    42.3706,    10.59,     7.06,    9.02659,    3.44481, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_953_B14996-1B1,    42.3706,    10.59,     7.06,    9.02659,    3.44481, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_953_B14996-1B2,    42.3706,    10.59,     7.06,    9.02659,    3.44481, 1, 1, 1, 0.24 
